"PORTO","PROGR","PROG_AUSENTE","ATRACACAO","MES","ANO","TARIFA_FREIRE","COD_TARIFA_AJUSTADO","DESC_TARIFA_AJUSTADA","FAMILIA","EMPRESA_PRINCIPAL","QTDE","VALOR","LOCAL_ATRACACAO","DATA_HORA_ATRACACAO","DATA_HORA_DESATRACACAO","DIF_ATRACACAO_HOURS","DIF_ATRACACAO_DIAS","SENTIDO","NAVEGACAO","EMPRESA_PAGADORA","NATUREZA_CARGA","COMPRIMENTO_EMBARCACAO","LARGURA_EMBARCACAO","TLR_EMBARCACAO","TWD_EMBARCACAO","CALADO_EMBARCACAO","CNPJ_EMPRESA_PRINCIPAL"
"ARATU","22257",0,0,"6","2023","A.I.1 - Tarifa fixa por acesso aquaviário","A.I.1","Tarifa Fixa Por Acesso Aquaviário","I1 - MARÍTIMA","CASA MARITIMA AGENCIAMENTOS LTDA",1,3402.07,"Píer TGL Sul",2023-05-24 17:35:00,2023-05-25 12:15:00,18.67,0.78,"Importação","Longo Curso","15677292000330 - CASA MARITIMA AGENCIAMENTOS LTDA","Normal",144.03,0,6365,19734.46,0,"15677292000330"
"ARATU","22257",0,0,"6","2023","A.I.2.1.4 - Tarifa Variável (TPB/DWT) - Granéis Liquidos - LC","A.I.2.1.4","Tarifa Variável (TPB/DWT) - Granéis Liquidos - LC","I1 - MARÍTIMA","CASA MARITIMA AGENCIAMENTOS LTDA",19734.46,26641.52,"Píer TGL Sul",2023-05-24 17:35:00,2023-05-25 12:15:00,18.67,0.78,"Importação","Longo Curso","15677292000330 - CASA MARITIMA AGENCIAMENTOS LTDA","Normal",144.03,0,6365,19734.46,0,"15677292000330"
"ARATU","22257",0,0,"6","2023","A.II.5.1.1.2 - Granéis Líquidos - TGL - SUL - Metro linear ocupada por embarcação p/ hora ou fração, limite 48h - L","A.II.5.1.1.2","Granéis Líquidos - TGL - Sul - Metro Linear Ocupada Por Embarcação P/ Hora Ou Fração, Limite 48h - L","I2 - ACOSTAGEM","CASA MARITIMA AGENCIAMENTOS LTDA",3230,2164.1,"Píer TGL Sul",2023-05-24 17:35:00,2023-05-25 12:15:00,18.67,0.78,"Importação","Longo Curso","15677292000330 - CASA MARITIMA AGENCIAMENTOS LTDA","Normal",144.03,0,6365,19734.46,0,"15677292000330"
"ARATU","22257",0,0,"6","2023","A.II.5.1.1.2.9 - Granéis Líquidos - TGL SUL - Metro linear ocup p embarcação p/ hora ou fração lim48h LC DOBRO","A.II.5.1.1.2.9","Granéis Líquidos - TGLl SUL - Metro Linear Ocup P Embarcação P/ Hora Ou Fração Lim48h Lc Dobro","I2 - ACOSTAGEM","CASA MARITIMA AGENCIAMENTOS LTDA",8,911.2,"Píer TGL Sul",2023-05-24 17:35:00,2023-05-25 12:15:00,18.67,0.78,"Importação","Longo Curso","15677292000330 - CASA MARITIMA AGENCIAMENTOS LTDA","Normal",144.03,0,6365,19734.46,0,"15677292000330"
"ARATU","22257",0,0,"6","2023","A.III.C.24.02.1 - CONTRATO ULTRACARGO 024/2002 (L.C.)","A.III.C.24.02.1","Contrato Ultracargo 024/2002 (L.C.)","I3 - TERRESTRE","CASA MARITIMA AGENCIAMENTOS LTDA",274.406,1100.37,"Píer TGL Sul",2023-05-24 17:35:00,2023-05-25 12:15:00,18.67,0.78,"Importação","Longo Curso","14688220000164 - ULTRACARGO LOGISTICA S.A.","Normal",144.03,0,6365,19734.46,0,"15677292000330"
"ARATU","22257",0,0,"6","2023","A.III.C.24.02.1 - CONTRATO ULTRACARGO 024/2002 (L.C.)","A.III.C.24.02.1","Contrato Ultracargo 024/2002 (L.C.)","I3 - TERRESTRE","CASA MARITIMA AGENCIAMENTOS LTDA",664.098,2663.03,"Píer TGL Sul",2023-05-24 17:35:00,2023-05-25 12:15:00,18.67,0.78,"Importação","Longo Curso","14688220000164 - ULTRACARGO LOGISTICA S.A.","Normal",144.03,0,6365,19734.46,0,"15677292000330"
"ARATU","22263",0,0,"6","2023","A.I.1 - Tarifa fixa por acesso aquaviário","A.I.1","Tarifa Fixa Por Acesso Aquaviário","I1 - MARÍTIMA","AGENCIA MARITIMA GRANEL LTDA",1,3402.07,"Píer TGL Norte",2023-05-24 12:00:00,2023-05-25 08:35:00,20.58,0.86,"Exportação","Cabotagem","54477377000246 - AGENCIA MARITIMA GRANEL LTDA","Normal",182.66,0,13352,49622,0,"54477377000246"
"ARATU","22263",0,0,"6","2023","A.I.2.2.4 - Tarifa Variável (TPB/DWT) - Granéis Liquidos - CAB","A.I.2.2.4","Tarifa Variável (TPB/DWT) - Granéis Liquidos - CAB","I1 - MARÍTIMA","AGENCIA MARITIMA GRANEL LTDA",49622,66989.7,"Píer TGL Norte",2023-05-24 12:00:00,2023-05-25 08:35:00,20.58,0.86,"Exportação","Cabotagem","54477377000246 - AGENCIA MARITIMA GRANEL LTDA","Normal",182.66,0,13352,49622,0,"54477377000246"
"ARATU","22263",0,0,"6","2023","A.II.5.1.2.1 - Granéis Líquidos - TGL - NORTE - Metro linear ocupada por embarcação p/ hora ou fração, limite 48h -","A.II.5.1.2.1","Granéis Líquidos - TGL - Norte - Metro Linear Ocupada Por Embarcação P/ Hora Ou Fração, Limite 48h -","I2 - ACOSTAGEM","AGENCIA MARITIMA GRANEL LTDA",4620,3095.4,"Píer TGL Norte",2023-05-24 12:00:00,2023-05-25 08:35:00,20.58,0.86,"Exportação","Cabotagem","54477377000246 - AGENCIA MARITIMA GRANEL LTDA","Normal",182.66,0,13352,49622,0,"54477377000246"
"ARATU","22263",0,0,"6","2023","A.II.5.1.2.1.9 - Granéis Líquidos - TGL - NORTE - Metro linear ocup p embarcação p/ hora ou fração lim48h CAB DOBRO","A.II.5.1.2.1.9","Granéis Líquidos - TGL - Norte - Metro Linear Ocup P Embarcação P/ Hora Ou Fração Lim48h CAB Dobro","I2 - ACOSTAGEM","AGENCIA MARITIMA GRANEL LTDA",8,1179.2,"Píer TGL Norte",2023-05-24 12:00:01,2023-05-25 08:35:01,20.58,0.86,"Exportação","Cabotagem","54477377000246 - AGENCIA MARITIMA GRANEL LTDA","Normal",182.66,0,13352,49622,0,"54477377000246"
"ARATU","22263",0,0,"6","2023","A.III.C.24.02.2 - CONTRATO ULTRACARGO 024/2002 (CAB.)","A.III.C.24.02.2","Contrato Ultracargo 024/2002 (CAB.)","I3 - TERRESTRE","AGENCIA MARITIMA GRANEL LTDA",3125.87,12534.74,"Píer TGL Norte",2023-05-24 12:00:00,2023-05-25 08:35:00,20.58,0.86,"Exportação","Cabotagem","14688220000164 - ULTRACARGO LOGISTICA S.A.","Normal",182.66,0,13352,49622,0,"54477377000246"
"ARATU","22271",0,0,"6","2023","A.I.1 - Tarifa fixa por acesso aquaviário","A.I.1","Tarifa Fixa Por Acesso Aquaviário","I1 - MARÍTIMA","STAR SHIP AG.MARITIMA LTDA",1,3402.07,"Píer TPG",2023-05-24 14:20:00,2023-05-27 00:50:00,58.5,2.44,"Importação","Longo Curso","40605867000195 - STAR SHIP AG.MARITIMA LTDA","Normal",228,0,22573,74999,0,"40605867000195"
"ARATU","22271",0,0,"6","2023","A.I.2.1.5 - Tarifa Variável (TPB/DWT) - Petróleo, derivados ou outros combustíveis - LC","A.I.2.1.5","Tarifa Variável (TPB/DWT) - Petróleo, Derivados Ou Outros Combustíveis - LC","I1 - MARÍTIMA","STAR SHIP AG.MARITIMA LTDA",74999,217497.1,"Píer TPG",2023-05-24 14:20:00,2023-05-27 00:50:00,58.5,2.44,"Importação","Longo Curso","40605867000195 - STAR SHIP AG.MARITIMA LTDA","Normal",228,0,22573,74999,0,"40605867000195"
"ARATU","22271",0,0,"6","2023","A.II.4.2.1 - Produtos Gasosos - Metro linear ocupada por embarcação p/ hora ou fração, pos 48h - LC","A.II.4.2.1","Produtos Gasosos - Metro Linear Ocupada Por Embarcação P/ Hora Ou Fração, Pos 48h - LC","I2 - ACOSTAGEM","STAR SHIP AG.MARITIMA LTDA",15753,10554.51,"Píer TPG",2023-05-24 14:20:00,2023-05-27 00:50:00,58.5,2.44,"Importação","Longo Curso","40605867000195 - STAR SHIP AG.MARITIMA LTDA","Normal",228,0,22573,74999,0,"40605867000195"
"ARATU","22271",0,0,"6","2023","A.II.4.2.1.9 - Produtos Gasosos - Metro linear ocupada por embarcação p/ hora ou fração, pos 48h - LC - DOBRO","A.II.4.2.1.9","Produtos Gasosos - Metro Linear Ocupada Por Embarcação P/ Hora Ou Fração, Pos 48h - LC - Dobro","I2 - ACOSTAGEM","STAR SHIP AG.MARITIMA LTDA",5,894.45,"Píer TPG",2023-05-24 14:20:00,2023-05-27 00:50:00,58.5,2.44,"Importação","Longo Curso","40605867000195 - STAR SHIP AG.MARITIMA LTDA","Normal",228,0,22573,74999,0,"40605867000195"
"ARATU","22271",0,0,"6","2023","A.III.1.2 - Tonelada - Granéis líquidos e gasosos","A.III.1.2","Tonelada - Granéis Líquidos E Gasosos","I3 - TERRESTRE","STAR SHIP AG.MARITIMA LTDA",55652.092,317216.92,"Píer TPG",2023-05-24 14:20:00,2023-05-27 00:50:00,58.5,2.44,"Importação","Longo Curso","42150391000170 - BRASKEM S.A.","Normal",228,0,22573,74999,0,"40605867000195"
"ARATU","22271",0,0,"6","2023","A.III.98 - Cobrança Agente Nocivo - Terrestre 35,00%","A.III.98","Cobrança Agente Nocivo - Terrestre 35,00%","I3 - TERRESTRE","STAR SHIP AG.MARITIMA LTDA",317216.92,111025.92,"Píer TPG",2023-05-24 14:20:01,2023-05-27 00:50:01,58.5,2.44,"Importação","Longo Curso","42150391000170 - BRASKEM S.A.","Normal",228,0,22573,74999,0,"40605867000195"
"ARATU","22278",0,0,"6","2023","A.I.1 - Tarifa fixa por acesso aquaviário","A.I.1","Tarifa Fixa Por Acesso Aquaviário","I1 - MARÍTIMA","AGENCIA MARITIMA GRANEL LTDA",1,3402.07,"Píer TGL Norte",2023-05-25 09:25:00,2023-05-26 22:05:00,36.67,1.53,"Exportação","Longo Curso","54477377000246 - AGENCIA MARITIMA GRANEL LTDA","Normal",170,0,9793,33608,0,"54477377000246"
"ARATU","22278",0,0,"6","2023","A.I.2.1.4 - Tarifa Variável (TPB/DWT) - Granéis Liquidos - LC","A.I.2.1.4","Tarifa Variável (TPB/DWT) - Granéis Liquidos - LC","I1 - MARÍTIMA","AGENCIA MARITIMA GRANEL LTDA",33608,45370.8,"Píer TGL Norte",2023-05-25 09:25:00,2023-05-26 22:05:00,36.67,1.53,"Exportação","Longo Curso","54477377000246 - AGENCIA MARITIMA GRANEL LTDA","Normal",170,0,9793,33608,0,"54477377000246"
"ARATU","22278",0,0,"6","2023","A.II.5.1.1.1 - Granéis Líquidos - TGL - NORTE - Metro linear ocupada por embarcação p/ hora ou fração, limite 48h L","A.II.5.1.1.1","Granéis Líquidos - TGL - Norte - Metro Linear Ocupada Por Embarcação P/ Hora Ou Fração, Limite 48h L","I2 - ACOSTAGEM","AGENCIA MARITIMA GRANEL LTDA",8140,5453.8,"Píer TGL Norte",2023-05-25 09:25:00,2023-05-26 22:05:00,36.67,1.53,"Exportação","Longo Curso","54477377000246 - AGENCIA MARITIMA GRANEL LTDA","Normal",170,0,9793,33608,0,"54477377000246"
"ARATU","22278",0,0,"6","2023","A.II.5.1.1.1.9 - Granéis Líquidos - TGL NORTE -Metro linear ocup p/ embarcação p/ hora ou fração limite 48h LC DOBRO","A.II.5.1.1.1.9","Granéis Líquidos - TGL Norte -Metro Linear Ocup P/ Embarcação P/ Hora Ou Fração Limite 48h Lc Dobro","I2 - ACOSTAGEM","AGENCIA MARITIMA GRANEL LTDA",4,589.6,"Píer TGL Norte",2023-05-25 09:25:00,2023-05-26 22:05:00,36.67,1.53,"Exportação","Longo Curso","54477377000246 - AGENCIA MARITIMA GRANEL LTDA","Normal",170,0,9793,33608,0,"54477377000246"
"ARATU","22278",0,0,"6","2023","A.III.C.24.02.1 - CONTRATO ULTRACARGO 024/2002 (L.C.)","A.III.C.24.02.1","Contrato Ultracargo 024/2002 (L.C.)","I3 - TERRESTRE","AGENCIA MARITIMA GRANEL LTDA",365.45,1465.45,"Píer TGL Norte",2023-05-25 09:25:00,2023-05-26 22:05:00,36.67,1.53,"Exportação","Longo Curso","14688220000164 - ULTRACARGO LOGISTICA S.A.","Normal",170,0,9793,33608,0,"54477377000246"
"ARATU","22278",0,0,"6","2023","A.III.C.24.02.1 - CONTRATO ULTRACARGO 024/2002 (L.C.)","A.III.C.24.02.1","Contrato Ultracargo 024/2002 (L.C.)","I3 - TERRESTRE","AGENCIA MARITIMA GRANEL LTDA",5575.52,22357.84,"Píer TGL Norte",2023-05-25 09:25:00,2023-05-26 22:05:00,36.67,1.53,"Exportação","Longo Curso","14688220000164 - ULTRACARGO LOGISTICA S.A.","Normal",170,0,9793,33608,0,"54477377000246"
"ARATU","22278",0,0,"6","2023","A.III.C.44.01.1 - CONTRATO ULTRACARGO 044/2001 (L.C.)","A.III.C.44.01.1","Contrato Ultracargo 044/2001 (L.C.)","I3 - TERRESTRE","AGENCIA MARITIMA GRANEL LTDA",3507.014,32334.67,"Píer TGL Norte",2023-05-25 09:25:00,2023-05-26 22:05:00,36.67,1.53,"Exportação","Longo Curso","14688220000164 - ULTRACARGO LOGISTICA S.A.","Normal",170,0,9793,33608,0,"54477377000246"
"ARATU","22286",0,0,"6","2023","A.I.1 - Tarifa fixa por acesso aquaviário","A.I.1","Tarifa Fixa Por Acesso Aquaviário","I1 - MARÍTIMA","AGENCIA MARITIMA GRANEL LTDA",1,3402.07,"Píer TGL Norte",2023-05-27 14:00:00,2023-05-31 03:30:00,85.5,3.56,"Exportação","Longo Curso","54477377000246 - AGENCIA MARITIMA GRANEL LTDA","Normal",145.26,0,6440,21176,0,"54477377000246"
"ARATU","22286",0,0,"6","2023","A.I.2.1.4 - Tarifa Variável (TPB/DWT) - Granéis Liquidos - LC","A.I.2.1.4","Tarifa Variável (TPB/DWT) - Granéis Liquidos - LC","I1 - MARÍTIMA","AGENCIA MARITIMA GRANEL LTDA",21176,28587.6,"Píer TGL Norte",2023-05-27 14:00:00,2023-05-31 03:30:00,85.5,3.56,"Exportação","Longo Curso","54477377000246 - AGENCIA MARITIMA GRANEL LTDA","Normal",145.26,0,6440,21176,0,"54477377000246"
"ARATU","22286",0,0,"6","2023","A.II.5.2.1.1 - Granéis Líquidos - TGL - NORTE - Metro linear ocupada por embarcação p/ hora ou fração, pos 48h - LC","A.II.5.2.1.1","Granéis Líquidos - TGL - Norte - Metro Linear Ocupada Por Embarcação P/ Hora Ou Fração, Pos 48h - LC","I2 - ACOSTAGEM","AGENCIA MARITIMA GRANEL LTDA",18920,12676.4,"Píer TGL Norte",2023-05-27 14:00:00,2023-05-31 03:30:00,85.5,3.56,"Exportação","Longo Curso","54477377000246 - AGENCIA MARITIMA GRANEL LTDA","Normal",145.26,0,6440,21176,0,"54477377000246"
"ARATU","22286",0,0,"6","2023","A.II.5.2.1.1.9 - Granéis Líquidos - TGL - NORTE - Metro linear ocup p/ embarcação p/ hora ou fração pos48h LC DOBRO","A.II.5.2.1.1.9","Granéis Líquidos - TGL - Norte - Metro Linear Ocup P/ Embarcação P/ Hora Ou Fração Pos48h Lc Dobro","I2 - ACOSTAGEM","AGENCIA MARITIMA GRANEL LTDA",4,589.6,"Píer TGL Norte",2023-05-27 14:00:01,2023-05-31 03:30:01,85.5,3.56,"Exportação","Longo Curso","54477377000246 - AGENCIA MARITIMA GRANEL LTDA","Normal",145.26,0,6440,21176,0,"54477377000246"
"ARATU","22286",0,0,"6","2023","A.III.C.16.99.1 - CONTRATO VOPAK 016/1999 (L.C.)","A.III.C.16.99.1","Contrato Vopak 016/1999 (L.C.)","I3 - TERRESTRE","AGENCIA MARITIMA GRANEL LTDA",901.75,9459.36,"Píer TGL Norte",2023-05-27 14:00:01,2023-05-31 03:30:01,85.5,3.56,"Exportação","Longo Curso","44167450000734 - VOPAK BRASIL S/A","Normal",145.26,0,6440,21176,0,"54477377000246"
"ARATU","22286",0,0,"6","2023","A.III.C.24.02.1 - CONTRATO ULTRACARGO 024/2002 (L.C.)","A.III.C.24.02.1","Contrato Ultracargo 024/2002 (L.C.)","I3 - TERRESTRE","AGENCIA MARITIMA GRANEL LTDA",38.251,153.39,"Píer TGL Norte",2023-05-27 14:00:01,2023-05-31 03:30:01,85.5,3.56,"Exportação","Longo Curso","14688220000164 - ULTRACARGO LOGISTICA S.A.","Normal",145.26,0,6440,21176,0,"54477377000246"
"ARATU","22286",0,0,"6","2023","A.III.C.24.02.1 - CONTRATO ULTRACARGO 024/2002 (L.C.)","A.III.C.24.02.1","Contrato Ultracargo 024/2002 (L.C.)","I3 - TERRESTRE","AGENCIA MARITIMA GRANEL LTDA",379.089,1520.15,"Píer TGL Norte",2023-05-27 14:00:01,2023-05-31 03:30:01,85.5,3.56,"Exportação","Longo Curso","14688220000164 - ULTRACARGO LOGISTICA S.A.","Normal",145.26,0,6440,21176,0,"54477377000246"
"ARATU","22286",0,0,"6","2023","A.III.C.24.02.1 - CONTRATO ULTRACARGO 024/2002 (L.C.)","A.III.C.24.02.1","Contrato Ultracargo 024/2002 (L.C.)","I3 - TERRESTRE","AGENCIA MARITIMA GRANEL LTDA",790.306,3169.13,"Píer TGL Norte",2023-05-27 14:00:01,2023-05-31 03:30:01,85.5,3.56,"Exportação","Longo Curso","14688220000164 - ULTRACARGO LOGISTICA S.A.","Normal",145.26,0,6440,21176,0,"54477377000246"
"ARATU","22286",0,0,"6","2023","A.III.C.24.02.1 - CONTRATO ULTRACARGO 024/2002 (L.C.)","A.III.C.24.02.1","Contrato Ultracargo 024/2002 (L.C.)","I3 - TERRESTRE","AGENCIA MARITIMA GRANEL LTDA",1000.952,4013.82,"Píer TGL Norte",2023-05-27 14:00:01,2023-05-31 03:30:01,85.5,3.56,"Exportação","Longo Curso","14688220000164 - ULTRACARGO LOGISTICA S.A.","Normal",145.26,0,6440,21176,0,"54477377000246"
"ARATU","22286",0,0,"6","2023","A.III.C.24.02.1 - CONTRATO ULTRACARGO 024/2002 (L.C.)","A.III.C.24.02.1","Contrato Ultracargo 024/2002 (L.C.)","I3 - TERRESTRE","AGENCIA MARITIMA GRANEL LTDA",1264.886,5072.19,"Píer TGL Norte",2023-05-27 14:00:01,2023-05-31 03:30:01,85.5,3.56,"Exportação","Longo Curso","14688220000164 - ULTRACARGO LOGISTICA S.A.","Normal",145.26,0,6440,21176,0,"54477377000246"
"ARATU","22286",0,0,"6","2023","A.III.C.24.02.1 - CONTRATO ULTRACARGO 024/2002 (L.C.)","A.III.C.24.02.1","Contrato Ultracargo 024/2002 (L.C.)","I3 - TERRESTRE","AGENCIA MARITIMA GRANEL LTDA",1318.798,5288.38,"Píer TGL Norte",2023-05-27 14:00:01,2023-05-31 03:30:01,85.5,3.56,"Exportação","Longo Curso","14688220000164 - ULTRACARGO LOGISTICA S.A.","Normal",145.26,0,6440,21176,0,"54477377000246"
"ARATU","22286",0,0,"6","2023","A.III.C.24.02.1 - CONTRATO ULTRACARGO 024/2002 (L.C.)","A.III.C.24.02.1","Contrato Ultracargo 024/2002 (L.C.)","I3 - TERRESTRE","AGENCIA MARITIMA GRANEL LTDA",2262.357,9072.05,"Píer TGL Norte",2023-05-27 14:00:01,2023-05-31 03:30:01,85.5,3.56,"Exportação","Longo Curso","14688220000164 - ULTRACARGO LOGISTICA S.A.","Normal",145.26,0,6440,21176,0,"54477377000246"
"ARATU","22286",0,0,"6","2023","A.III.C.24.02.1 - CONTRATO ULTRACARGO 024/2002 (L.C.)","A.III.C.24.02.1","Contrato Ultracargo 024/2002 (L.C.)","I3 - TERRESTRE","AGENCIA MARITIMA GRANEL LTDA",4815.193,19308.92,"Píer TGL Norte",2023-05-27 14:00:01,2023-05-31 03:30:01,85.5,3.56,"Exportação","Longo Curso","14688220000164 - ULTRACARGO LOGISTICA S.A.","Normal",145.26,0,6440,21176,0,"54477377000246"
"ARATU","22286",0,0,"6","2023","A.III.C.44.02.1 - CONTRATO VOPAK 044/2002 (L.C.)","A.III.C.44.02.1","Contrato Vopak 044/2002 (L.C.)","I3 - TERRESTRE","AGENCIA MARITIMA GRANEL LTDA",233.351,1941.48,"Píer TGL Norte",2023-05-27 14:00:01,2023-05-31 03:30:01,85.5,3.56,"Exportação","Longo Curso","44167450000734 - VOPAK BRASIL S/A","Normal",145.26,0,6440,21176,0,"54477377000246"
"ARATU","22286",0,0,"6","2023","A.III.C.44.02.1 - CONTRATO VOPAK 044/2002 (L.C.)","A.III.C.44.02.1","Contrato Vopak 044/2002 (L.C.)","I3 - TERRESTRE","AGENCIA MARITIMA GRANEL LTDA",334.787,2785.43,"Píer TGL Norte",2023-05-27 14:00:01,2023-05-31 03:30:01,85.5,3.56,"Exportação","Longo Curso","44167450000734 - VOPAK BRASIL S/A","Normal",145.26,0,6440,21176,0,"54477377000246"
"ARATU","22286",0,0,"6","2023","A.III.C.44.02.1 - CONTRATO VOPAK 044/2002 (L.C.)","A.III.C.44.02.1","Contrato Vopak 044/2002 (L.C.)","I3 - TERRESTRE","AGENCIA MARITIMA GRANEL LTDA",462.651,3849.26,"Píer TGL Norte",2023-05-27 14:00:01,2023-05-31 03:30:01,85.5,3.56,"Exportação","Longo Curso","44167450000734 - VOPAK BRASIL S/A","Normal",145.26,0,6440,21176,0,"54477377000246"
"ARATU","22269",0,0,"6","2023","A.I.1 - Tarifa fixa por acesso aquaviário","A.I.1","Tarifa Fixa Por Acesso Aquaviário","I1 - MARÍTIMA","AGENCIA MARITIMA BRANDAO FILHOS LTDA",1,3402.07,"Píer TGS I Sul",2023-05-30 21:39:00,2023-06-05 08:40:00,131.02,5.46,"Importação","Longo Curso","16484453000170 - AGENCIA MARITIMA BRANDAO FILHOS LTDA","Normal",204.4,0,15619,50761,0,"16484453000170"
"ARATU","22269",0,0,"6","2023","A.I.2.1.3 - Tarifa Variável (TPB/DWT) - Granéis Solidos - LC","A.I.2.1.3","Tarifa Variável (TPB/DWT) - Granéis Solidos - LC","I1 - MARÍTIMA","AGENCIA MARITIMA BRANDAO FILHOS LTDA",50761,100506.78,"Píer TGS I Sul",2023-05-30 21:39:00,2023-06-05 08:40:00,131.02,5.46,"Importação","Longo Curso","16484453000170 - AGENCIA MARITIMA BRANDAO FILHOS LTDA","Normal",204.4,0,15619,50761,0,"16484453000170"
"ARATU","22273",0,0,"6","2023","A.I.1 - Tarifa fixa por acesso aquaviário","A.I.1","Tarifa Fixa Por Acesso Aquaviário","I1 - MARÍTIMA","ROCHAMAR AGENCIA MARITIMA S.A.",1,3402.07,"Píer TGS I Norte",2023-05-29 17:38:00,2023-06-02 08:30:00,86.87,3.62,"Importação","Longo Curso","11256147000910 - ROCHAMAR AGENCIA MARITIMA S.A.","Normal",189.99,0,19720,56719,0,"11256147000910"
"ARATU","22273",0,0,"6","2023","A.I.2.1.3 - Tarifa Variável (TPB/DWT) - Granéis Solidos - LC","A.I.2.1.3","Tarifa Variável (TPB/DWT) - Granéis Solidos - LC","I1 - MARÍTIMA","ROCHAMAR AGENCIA MARITIMA S.A.",56719,112303.62,"Píer TGS I Norte",2023-05-29 17:38:00,2023-06-02 08:30:00,86.87,3.62,"Importação","Longo Curso","11256147000910 - ROCHAMAR AGENCIA MARITIMA S.A.","Normal",189.99,0,19720,56719,0,"11256147000910"
"ARATU","22289",0,0,"6","2023","A.I.1 - Tarifa fixa por acesso aquaviário","A.I.1","Tarifa Fixa Por Acesso Aquaviário","I1 - MARÍTIMA","CONE SUL AGÊNCIA DE NAVEGAÇÃO LTDA",1,3402.07,"Píer TPG",2023-05-31 19:05:00,2023-06-02 07:40:00,36.58,1.52,"Importação","Cabotagem","68014463000308 - CONE SUL AGÊNCIA DE NAVEGAÇÃO LTDA","Normal",182.9,0,13826,49995,0,"68014463000308"
"ARATU","22289",0,0,"6","2023","A.I.2.2.5 - Tarifa Variável (TPB/DWT) - Petróleo, derivados ou outros combustíveis - CAB","A.I.2.2.5","Tarifa Variável (TPB/DWT) - Petróleo, Derivados Ou Outros Combustíveis - CAB","I1 - MARÍTIMA","CONE SUL AGÊNCIA DE NAVEGAÇÃO LTDA",49995,144985.5,"Píer TPG",2023-05-31 19:05:00,2023-06-02 07:40:00,36.58,1.52,"Importação","Cabotagem","68014463000308 - CONE SUL AGÊNCIA DE NAVEGAÇÃO LTDA","Normal",182.9,0,13826,49995,0,"68014463000308"
"ARATU","22289",0,0,"6","2023","A.II.4.1.2 - Produtos Gasosos - Metro linear ocupada por embarcação p/ hora ou fração, limite 48h - CAB/NI","A.II.4.1.2","Produtos Gasosos - Metro Linear Ocupada Por Embarcação P/ Hora Ou Fração, Limite 48h - CABNI","I2 - ACOSTAGEM","CONE SUL AGÊNCIA DE NAVEGAÇÃO LTDA",9879,6618.93,"Píer TPG",2023-05-31 19:05:00,2023-06-02 07:40:00,36.58,1.52,"Importação","Cabotagem","68014463000308 - CONE SUL AGÊNCIA DE NAVEGAÇÃO LTDA","Normal",182.9,0,13826,49995,0,"68014463000308"
"ARATU","22289",0,0,"6","2023","A.II.4.1.2.9 - Produtos Gasosos - Metro linear ocupada por embarcação p/ hora ou fração, limite 48h - CAB/NI DOBRO","A.II.4.1.2.9","Produtos Gasosos - Metro Linear Ocupada Por Embarcação P/ Hora Ou Fração, Limite 48h - CABNI Dobro","I2 - ACOSTAGEM","CONE SUL AGÊNCIA DE NAVEGAÇÃO LTDA",5,894.45,"Píer TPG",2023-05-31 19:05:00,2023-06-02 07:40:00,36.58,1.52,"Importação","Cabotagem","68014463000308 - CONE SUL AGÊNCIA DE NAVEGAÇÃO LTDA","Normal",182.9,0,13826,49995,0,"68014463000308"
"ARATU","22289",0,0,"6","2023","A.III.1.2 - Tonelada - Granéis líquidos e gasosos","A.III.1.2","Tonelada - Granéis Líquidos E Gasosos","I3 - TERRESTRE","CONE SUL AGÊNCIA DE NAVEGAÇÃO LTDA",30487.207,173777.08,"Píer TPG",2023-05-31 19:05:00,2023-06-02 07:40:00,36.58,1.52,"Importação","Cabotagem","42150391000170 - BRASKEM S.A.","Normal",182.9,0,13826,49995,0,"68014463000308"
"ARATU","22289",0,0,"6","2023","A.III.98 - Cobrança Agente Nocivo - Terrestre 35,00%","A.III.98","Cobrança Agente Nocivo - Terrestre 35,00%","I3 - TERRESTRE","CONE SUL AGÊNCIA DE NAVEGAÇÃO LTDA",173777.08,60821.98,"Píer TPG",2023-05-31 19:05:01,2023-06-02 07:40:01,36.58,1.52,"Importação","Cabotagem","42150391000170 - BRASKEM S.A.","Normal",182.9,0,13826,49995,0,"68014463000308"
"ARATU","22290",0,0,"6","2023","A.I.1 - Tarifa fixa por acesso aquaviário","A.I.1","Tarifa Fixa Por Acesso Aquaviário","I1 - MARÍTIMA","BAHIASHIP AGENCIA MARITIMA LTDA",1,3402.07,"Píer TGL Norte",2023-06-02 00:20:00,2023-06-02 20:15:00,19.92,0.83,"Importação","Cabotagem","40510539000105 - BAHIASHIP AGENCIA MARITIMA LTDA","Normal",139.95,0,4670,15123,0,"40510539000105"
"ARATU","22290",0,0,"6","2023","A.I.2.2.4 - Tarifa Variável (TPB/DWT) - Granéis Liquidos - CAB","A.I.2.2.4","Tarifa Variável (TPB/DWT) - Granéis Liquidos - CAB","I1 - MARÍTIMA","BAHIASHIP AGENCIA MARITIMA LTDA",15123,20416.05,"Píer TGL Norte",2023-06-02 00:20:00,2023-06-02 20:15:00,19.92,0.83,"Importação","Cabotagem","40510539000105 - BAHIASHIP AGENCIA MARITIMA LTDA","Normal",139.95,0,4670,15123,0,"40510539000105"
